work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2020;4;1;6;110306;2;50;96;2
2020;2;2;19;559532;16;50;41;4
2021;4;4;44;134932;11;50;16;2
2022;1;4;3;42722;53;100;90;2
2021;4;4;43;267336;39;50;99;2
2020;2;2;12;485078;31;0;49;4
2021;1;2;28;352820;4;0;9;2
2022;2;2;44;295976;44;100;92;4
2021;1;1;13;401859;8;50;49;2
2022;2;4;3;26053;20;0;45;3
2021;4;3;17;561566;8;100;6;4
2020;3;3;21;535903;37;100;43;2
2021;3;1;35;402373;5;100;36;3
2022;3;1;38;392237;5;0;13;4
2020;1;4;6;371431;56;50;62;3
2021;3;1;19;199199;39;50;59;1
2020;2;1;24;130746;15;100;22;4
2021;3;2;16;106094;15;50;69;2
2020;4;1;30;344189;29;50;75;2
2020;3;2;36;279544;19;0;35;3
2021;3;4;27;371296;28;50;62;1
2021;2;1;31;91051;26;50;45;3
2020;2;2;18;143113;34;0;38;4
2021;1;4;47;299910;41;100;7;3
2022;1;4;35;165013;1;100;21;2
2021;2;2;49;494359;17;50;36;2
2022;1;4;18;318244;14;50;60;2
2022;3;2;42;315897;39;100;13;3
2021;3;4;40;517601;3;0;25;4
2020;1;4;39;18926;41;50;42;4
2022;3;4;27;335092;16;0;41;4
2022;1;1;5;240275;44;0;76;2
2022;2;1;33;113420;38;100;40;2
2022;2;4;28;221090;35;100;24;3
2020;2;2;50;497184;30;100;5;3
2022;2;1;33;591195;21;0;28;3
2022;2;2;43;299535;42;50;80;2
2020;3;2;11;324193;47;50;37;4
2020;3;2;14;51851;6;0;48;3
2022;3;3;34;527176;13;50;63;4
2020;2;1;7;343264;42;50;23;2
2022;1;4;26;207946;3;100;32;1
2021;3;1;13;78096;52;50;75;4
2021;1;4;10;5465;36;100;22;3
2021;1;2;25;235689;26;0;53;4
2022;4;3;43;202331;1;100;12;4
2022;2;1;20;82866;52;0;23;3
2022;2;1;18;219987;39;50;40;1
2022;1;4;40;24062;12;0;46;4
2020;3;1;29;28473;13;100;32;4
2022;2;4;2;62247;40;50;17;4
2020;2;4;13;460512;39;100;92;1
2020;3;4;49;268220;49;50;21;1
2021;1;2;37;273175;34;100;73;3
2021;3;4;2;534048;19;100;14;4
2021;1;1;34;498962;2;50;77;4
2021;3;1;15;436816;13;50;91;1
2020;2;4;9;485707;24;100;30;4
2021;3;1;16;258269;29;0;42;4
2020;3;2;48;243881;48;0;27;3
2020;4;2;42;333280;5;0;33;2
2020;3;1;26;186925;38;100;7;2
2020;4;1;4;473158;13;50;4;2
2020;1;1;18;292574;22;50;73;4
2020;3;1;28;442586;6;0;96;3
2022;1;3;6;376517;41;0;51;4
2022;1;2;24;459079;31;50;32;1
2020;3;2;27;385786;54;100;67;3
2021;3;1;2;106241;45;0;72;3
2020;3;4;1;348306;6;0;82;2
2022;4;1;28;354212;35;50;59;2
2021;1;2;4;237830;52;0;28;3
2022;1;1;46;110300;53;0;50;2
2020;1;3;14;16528;26;0;97;1
2022;3;3;14;158901;51;0;81;3
2020;4;1;42;583879;34;100;57;3
2021;3;1;6;510341;12;100;57;2
2020;4;1;36;516985;28;0;49;2
2022;1;3;5;494942;4;100;84;4
2020;4;4;27;251008;21;50;75;1
2020;2;4;30;520477;18;0;29;2
2021;3;2;27;62639;42;50;63;1
2020;2;4;25;272371;14;50;23;2
2020;1;1;23;267517;43;50;17;3
2022;2;2;41;56723;3;50;47;4
2020;3;4;30;239648;47;100;22;1
2021;1;2;10;148067;6;100;65;1
2022;1;2;14;358028;10;50;15;2
2021;1;4;19;178309;39;100;21;2
2020;2;1;27;221483;55;100;18;3
2021;4;3;21;5477;44;0;95;2
2021;2;2;22;565459;10;100;28;3
2022;1;4;17;169709;42;0;11;1
2020;2;4;22;473017;20;50;46;4
2021;1;2;18;253702;16;50;41;1
2020;3;4;6;449905;29;0;89;1
2020;1;3;7;299310;20;100;76;3
2021;2;1;43;249988;51;50;45;4
2022;2;2;30;76063;20;0;70;2
2020;4;1;8;262649;51;100;19;3
2022;1;2;31;271135;32;0;87;1
2020;2;2;11;37286;28;50;8;4
2020;3;1;38;555009;37;50;80;3
2021;4;4;46;464914;47;100;88;2
2021;3;4;39;84078;28;100;2;3
2022;3;4;22;331817;28;100;41;2
2020;1;2;15;254481;24;100;1;4
2021;3;4;6;422271;6;0;71;1
2021;4;3;26;541512;41;50;82;3
2022;3;1;25;248143;42;100;20;1
2021;1;3;30;325943;27;0;93;3
2021;3;3;36;2410;3;50;64;1
2021;3;3;29;287526;6;0;4;4
2020;2;4;46;3922;45;0;55;2
2022;3;4;10;529512;22;50;33;1
2022;3;4;12;279951;17;0;50;4
2021;1;1;1;534652;18;0;62;4
2020;1;2;13;214083;51;50;97;2
2020;3;3;48;263402;55;50;4;3
2021;1;2;11;65410;2;0;17;3
2021;2;4;38;141398;47;50;83;3
2021;2;2;24;454631;8;50;63;1
2020;3;3;6;69481;2;0;24;1
2020;2;3;35;385259;57;50;38;3
2022;3;3;33;587196;16;0;21;2
2022;4;3;44;342846;15;0;91;2
2020;3;3;11;233954;22;50;72;3
2021;4;3;39;344750;48;50;25;2
2020;4;1;4;359530;22;100;11;2
2021;2;1;34;163277;4;50;71;3
2022;1;3;18;344051;38;100;97;2
2022;2;4;30;506310;39;100;6;4
2021;2;4;25;36809;39;0;40;3
2020;2;4;15;102664;20;0;98;3
2022;1;1;7;565824;52;100;45;3
2022;3;4;3;205960;24;0;63;4
2020;1;1;29;472133;21;50;54;3
2022;4;2;5;222497;57;0;41;3
2021;2;2;32;94561;45;100;5;3
2020;3;3;49;437450;18;0;81;3
2022;2;1;18;336077;9;50;42;1
2020;1;3;30;155927;51;100;65;4
2020;3;3;2;438810;33;0;92;3
2020;3;2;36;356858;15;0;25;1
2021;2;2;23;283802;6;50;96;2
2022;3;2;10;9687;48;0;92;1
2021;2;1;7;137561;10;50;76;4
2022;1;2;7;62107;39;0;10;1
2022;4;3;35;435783;14;100;38;1
2021;3;4;28;367913;8;0;37;4
2020;1;4;2;195870;31;0;13;1
2020;4;1;28;200439;36;0;6;4
2020;3;3;21;382010;44;0;21;1
2020;1;2;15;502441;2;0;12;3
2020;1;4;21;141314;54;0;91;2
2021;1;3;23;313791;55;0;25;3
2021;4;1;28;369744;15;50;10;3
2022;1;4;20;197947;36;50;97;3
2022;1;4;27;245033;12;100;22;3
2021;3;2;48;162315;20;0;31;4
2020;3;4;26;470953;27;50;98;3
2022;1;3;15;537951;33;100;97;1
2022;3;1;47;21401;18;50;87;3
2022;3;3;15;125213;48;0;12;3
2022;4;4;39;557100;53;0;28;4
2020;2;4;47;482915;43;0;99;3
2021;4;4;17;526854;31;100;50;4
2021;1;2;13;158548;5;0;43;3
2021;1;2;9;489633;48;0;6;4
2022;1;4;11;166984;8;50;63;2
2020;3;4;17;571196;17;100;63;3
2022;2;4;6;527938;21;50;77;2
2021;4;4;10;596795;48;100;24;2
2022;1;3;26;524543;25;0;22;2
2021;4;4;24;408725;16;50;20;2
2021;1;1;1;497350;18;0;46;1
2021;3;2;43;466620;24;50;75;2
2021;1;3;26;379538;39;0;97;2
2020;2;1;40;321823;31;0;43;2
2022;4;3;50;113428;32;50;22;2
2020;2;3;32;261488;51;50;48;1
2022;1;4;38;10743;47;50;97;1
2021;4;3;4;480500;19;50;81;4
2022;1;4;39;63797;51;0;92;4
2020;3;4;29;211625;14;50;67;2
2020;4;2;36;116631;4;0;29;1
2021;1;4;38;37491;38;0;95;2
2020;1;3;41;77183;36;100;4;1
2022;1;3;40;542884;2;50;20;2
2020;3;4;49;281269;16;50;22;1
2020;4;4;22;482534;25;50;29;4
2021;1;1;10;39055;23;50;74;4
2020;3;2;21;299678;45;50;31;3
2020;3;2;9;25039;39;0;92;2
2021;1;2;41;583294;21;100;90;4
2020;1;4;36;289033;54;50;41;2
2020;2;1;50;80839;31;100;52;1
2022;1;4;20;291710;35;50;4;4
2020;4;2;32;6556;39;50;100;2
2021;2;1;27;279843;25;50;46;4
2022;1;1;10;138031;13;0;8;4
2021;3;1;8;13581;46;50;96;4
2022;3;1;15;430462;7;100;73;4
2022;2;3;19;397753;39;100;44;1
2020;2;2;37;227943;20;50;63;2
2020;1;2;14;270598;32;50;10;2
2020;3;4;41;547817;12;0;77;3
2020;2;2;41;441373;34;100;47;2
2022;2;3;38;580536;28;0;58;3
2020;3;3;3;443612;38;100;64;1
2020;4;2;1;226354;22;50;68;1
2022;4;4;24;130835;42;0;39;1
2021;3;4;14;324559;5;0;35;2
2021;4;1;35;4328;29;0;22;1
2022;2;3;46;107019;50;0;37;4
2020;4;1;49;484148;37;50;4;1
2020;2;2;49;396016;21;100;46;3
2021;1;2;18;496115;17;0;43;3
2020;1;1;41;579139;54;50;10;1
2021;3;2;19;305844;51;0;72;3
2021;1;4;2;44349;44;100;92;3
2022;1;1;19;530704;1;0;73;2
2022;2;2;4;3380;24;100;59;1
2021;1;1;15;537924;56;0;38;2
2021;4;3;12;181612;49;100;1;1
2020;1;1;48;557911;35;50;17;1
2021;1;3;27;160979;22;100;93;2
2021;4;1;28;307040;47;100;15;2
2022;2;4;48;544955;51;0;30;3
2022;3;2;27;32385;39;50;27;2
2020;2;1;10;58891;40;0;47;2
2022;1;4;1;225908;41;0;1;4
2021;4;2;33;145326;37;0;100;2
2020;1;3;34;312361;57;0;87;4
2021;1;1;43;64905;50;50;89;3
2022;2;4;4;15009;27;100;88;3
2021;4;3;47;575584;11;100;7;1
2021;1;2;31;174364;36;0;50;3
2020;3;1;32;119339;38;100;68;2
2020;1;1;34;113389;53;50;9;2
2021;2;4;24;529757;51;0;55;2
2022;3;3;36;538810;28;50;79;4
2020;3;2;23;333335;49;50;9;3
2020;1;1;21;218680;4;100;37;3
2020;1;1;25;417412;17;50;69;4
2021;3;4;10;27610;35;0;11;4
2022;3;3;17;424756;1;50;45;1
2020;1;4;9;124808;12;100;91;4
2021;2;4;15;422367;48;0;58;1
2021;1;1;40;228749;5;100;81;3
2021;1;4;5;260899;5;50;12;4
2022;3;1;5;90899;52;100;14;2
2021;1;3;9;322402;56;100;55;2
2022;2;3;8;189861;39;0;1;2
2021;3;2;9;131606;4;50;86;3
2020;2;4;40;460516;52;100;84;1
2020;3;2;7;416652;40;100;13;4
2021;1;4;18;108730;21;50;66;3
2020;1;2;35;511251;22;50;59;2
2021;2;4;47;487774;16;0;8;2
2021;3;1;36;387040;19;100;58;4
2021;1;1;13;41738;33;100;83;2
2021;4;1;38;440758;6;100;17;4
2022;1;2;36;239266;18;0;45;2
2021;4;2;37;261032;11;0;29;4
2022;1;1;43;440130;41;0;64;2
2020;3;1;9;37008;28;0;80;3
2022;1;1;17;435688;44;50;94;3
2022;4;3;32;282440;2;50;77;2
2022;3;4;32;238424;54;0;23;1
2020;2;1;48;541262;26;0;66;2
2020;3;2;31;586771;57;100;32;4
2021;2;3;13;134824;46;50;95;4
2022;4;3;9;223125;28;100;54;1
2021;3;3;21;478457;47;50;50;4
2022;4;3;27;138502;10;50;74;1
2022;3;3;32;462295;52;0;23;4
2021;4;3;14;390124;34;100;48;4
2020;2;1;15;523779;37;100;57;2
2020;2;3;46;50015;41;50;62;3
2022;3;4;36;8395;19;100;51;2
2020;3;4;1;494135;38;100;45;4
2020;4;1;38;464840;40;50;64;1
2020;4;4;41;12482;48;0;13;2
2020;2;4;11;189040;37;50;85;1
2022;3;4;34;192781;9;0;18;1
2021;3;1;9;399914;12;0;58;4
2021;1;1;49;162630;16;100;62;4
2020;3;3;49;424789;43;0;12;2
2021;4;3;39;567782;2;0;16;3
2022;1;3;38;124292;38;50;54;1
2020;2;4;44;238047;23;100;39;3
2022;1;4;45;557733;15;100;7;3
2021;2;2;22;253494;34;0;52;2
2022;2;4;31;117104;16;0;37;3
2022;4;3;3;125539;8;50;86;2
2022;2;3;7;269312;20;0;37;1
2022;4;2;37;267130;25;100;67;3
2021;3;1;36;22497;56;0;78;4
2020;3;4;29;324343;40;50;32;1
2021;1;4;22;282628;48;0;88;1
2022;4;3;18;453816;14;50;48;1
2022;3;1;11;201970;10;50;23;3
2022;4;3;2;532647;45;100;46;4
2022;3;3;38;132701;38;0;24;2
2021;1;2;35;329135;20;0;22;2
2021;1;3;24;254605;20;0;75;4
2022;2;1;16;403403;7;100;6;3
2020;2;2;24;594545;35;50;21;4
2020;4;4;16;421730;11;50;69;2
2020;1;1;1;426345;31;50;41;4
2021;2;1;41;79405;34;0;55;3
2021;2;3;10;71709;53;100;88;1
2020;4;1;1;8805;30;50;59;4
2022;2;2;27;579378;2;100;45;4
2021;2;4;33;181149;20;0;49;2
2021;3;4;48;13295;48;50;58;3
2020;1;1;14;528781;25;100;13;4
2022;4;1;4;426976;14;50;97;1
2020;3;1;1;211874;51;0;43;3
2020;4;2;49;119158;55;50;44;1
2020;3;3;41;140596;3;50;17;2
2022;3;3;20;118696;38;100;73;1
2020;3;3;24;395586;22;0;42;3
2021;3;4;38;64311;13;100;10;2
2020;1;3;2;11114;21;100;16;2
2021;4;1;44;59001;50;100;19;1
2020;4;2;13;467021;32;100;81;1
2021;2;1;38;251096;14;50;55;3
2022;3;3;9;159822;16;0;4;4
2020;1;2;25;414478;8;0;31;1
2021;2;3;43;235278;9;100;60;2
2020;4;1;33;263777;45;0;39;1
2022;1;3;9;244438;57;0;11;4
2021;4;1;21;364745;3;100;17;2
2021;1;3;10;549350;24;50;28;1
2021;3;1;11;325621;56;0;91;4
2020;2;3;12;53696;55;100;13;1
2021;2;3;8;118785;21;0;42;4
2020;2;3;50;193014;48;0;35;2
2020;4;4;29;219549;22;0;44;3
2021;2;2;29;344741;15;50;45;3
2022;2;3;39;123874;34;0;54;1
2022;3;3;27;60488;48;100;91;2
2021;3;2;37;321067;10;50;77;3
2020;2;4;33;571248;38;50;31;1
2021;4;2;44;151930;48;0;39;2
2020;1;1;46;150085;11;100;37;1
2021;4;1;16;308204;17;50;54;2
2021;3;2;13;518557;4;100;10;2
2021;3;3;7;357129;18;100;100;4
2020;4;4;2;178208;41;50;54;3
2020;2;2;47;554789;7;50;47;4
2021;3;1;17;248445;19;100;48;3
2022;4;4;6;576972;39;0;10;1
2021;2;2;18;581289;32;50;59;1
2020;4;1;25;442798;31;50;44;2
2021;2;4;16;575567;2;100;30;3
2022;3;2;25;518232;34;0;89;1
2021;1;4;13;548211;48;100;6;2
2020;2;3;1;503693;12;100;55;1
2020;4;4;43;256258;2;50;45;1
2022;4;1;23;116977;45;50;94;4
2020;1;1;41;576484;28;100;37;1
2021;4;1;21;54256;46;0;71;4
2022;2;2;28;558000;45;0;28;2
2022;1;2;21;109397;24;100;41;4
2020;1;2;10;30695;22;100;72;1
2020;4;3;11;513775;34;50;31;3
2022;3;4;30;92415;38;50;59;2
2022;3;1;5;282375;19;50;5;2
2020;1;1;25;294681;46;100;81;3
2022;1;4;35;244067;28;0;55;1
2022;1;4;44;210384;56;50;95;1
2021;4;3;25;7663;57;0;43;2
2022;4;1;28;335056;41;0;59;2
2022;4;1;50;407034;31;50;19;2
2020;3;1;26;5022;50;0;80;1
2020;2;4;40;308239;2;50;98;2
2020;2;2;33;393814;34;100;35;2
2022;4;4;30;279778;20;0;82;1
2020;1;1;11;579714;12;100;62;1
2020;4;4;40;483753;10;0;6;3
2022;3;4;45;222812;55;0;10;2
2022;4;3;46;483570;37;50;11;3
2020;4;2;26;467428;39;50;55;4
2021;3;3;10;126427;13;100;85;2
2021;3;1;4;279807;30;100;81;3
2020;4;3;42;75005;52;100;86;3
2021;3;4;17;252799;19;0;85;2
2022;1;4;16;30335;7;50;62;4
2020;3;2;11;126311;23;100;32;1
2020;1;3;43;19375;20;50;96;1
2021;2;2;18;554915;45;100;24;3
2020;3;3;36;404161;25;100;18;1
2022;2;2;21;590408;23;100;78;1
2020;3;2;4;111463;53;50;20;3
2021;3;4;21;442856;31;100;37;2
2022;3;3;21;415576;17;0;42;2
2020;3;4;25;443776;36;0;81;1
2022;1;1;24;187629;51;100;53;2
2022;4;1;18;560951;39;100;7;1
2022;1;3;50;548347;45;0;84;2
2021;3;4;21;400003;1;50;50;4
2022;4;2;21;539932;18;100;28;1
2022;1;4;18;373569;44;0;66;4
2020;3;1;15;350195;41;0;69;2
2021;4;4;26;582684;3;50;67;2
2022;2;1;44;217938;5;0;82;3
2020;2;4;19;220294;42;0;65;4
2021;1;1;2;300307;20;0;32;1
2020;2;2;17;304590;51;0;71;3
2022;3;3;2;513355;17;50;51;4
2020;2;4;41;321930;44;0;17;4
2020;3;3;37;158833;27;0;64;2
2020;3;2;36;332568;32;50;59;4
2020;4;4;12;237726;47;0;18;1
2020;3;3;9;301656;9;0;75;3
2022;1;1;4;366318;34;0;91;1
2020;4;1;39;14509;24;50;20;3
2022;2;1;40;339112;57;100;44;2
2022;3;3;16;415296;31;50;65;2
2022;2;2;11;398946;41;50;23;1
2020;4;1;46;137152;22;50;95;1
2020;4;2;14;66979;38;100;60;2
2022;1;2;3;95584;24;100;10;3
2021;3;4;3;512985;40;0;46;2
2020;1;2;38;110879;37;100;27;4
2020;3;1;27;202867;40;0;46;1
2020;4;2;2;9312;19;50;5;3
2020;3;1;20;124679;4;50;44;1
2020;2;3;1;314675;26;50;65;3
2020;2;1;18;369249;38;50;6;2
2020;2;4;32;552610;1;50;87;4
2021;3;3;6;313802;14;50;51;4
2021;2;4;18;145943;12;50;49;3
2022;2;3;15;249198;15;100;35;3
2022;4;3;15;535323;26;50;62;1
2022;4;3;50;35877;48;100;29;4
2020;4;2;6;149116;3;50;27;3
2022;3;4;35;458421;39;0;87;3
2021;2;4;16;532858;39;50;93;2
2020;1;2;41;391346;23;100;44;3
2022;4;1;27;420609;8;100;36;1
2020;4;3;27;392042;19;100;47;3
2021;3;2;20;156097;34;0;47;4
2021;3;1;46;184902;27;0;32;4
2022;2;2;13;555499;9;100;33;3
2020;2;1;23;509141;16;50;41;1
2021;3;2;11;346359;22;100;40;1
2022;1;3;4;512009;42;100;91;4
2020;4;1;14;519110;13;50;21;2
2020;2;2;48;220019;10;50;87;3
2020;3;4;47;226718;28;50;71;2
2020;4;3;44;261844;23;100;10;1
2020;4;1;19;460587;12;100;24;1
2020;2;4;36;241190;56;0;23;3
2020;2;2;40;560596;12;100;62;3
2021;2;4;6;406306;7;0;35;2
2022;4;1;24;596261;5;50;65;2
2020;3;1;8;90659;23;50;26;4
2021;1;2;42;576230;36;0;35;2
2020;1;2;29;426140;56;0;29;1
2022;1;1;17;319120;2;100;11;4
2022;1;3;17;585565;8;50;11;4
2020;2;4;23;566438;35;0;63;2
2021;4;1;9;346172;36;50;26;3
2022;2;2;34;465749;15;50;35;3
2020;3;2;42;85299;41;0;87;3
2022;2;3;12;169619;31;100;11;3
2022;4;4;29;181310;34;100;68;3
2022;1;1;31;87660;9;0;75;1
2021;1;2;4;322054;42;100;43;4
2020;3;4;49;199635;3;50;64;4
2021;3;1;22;492842;16;100;15;2
2020;2;4;22;264415;57;0;89;3
2022;4;1;11;125396;5;0;23;2
2021;3;2;1;236705;37;100;82;2
2020;3;1;32;258617;36;0;44;2
2020;3;4;23;358074;18;50;95;4
2022;2;3;30;567727;51;50;17;1
2022;3;4;21;265438;15;100;96;3
2022;2;3;20;226621;55;100;18;4
2022;2;1;5;139521;31;100;98;1
2021;2;2;15;567935;29;50;9;3
2021;2;2;30;70320;13;100;62;2
2020;4;3;10;232392;2;100;38;3
2020;4;3;35;88811;38;0;41;2
2020;1;3;3;581426;12;0;94;1
2021;4;4;42;551687;24;0;76;2
2022;4;3;34;438505;37;100;55;4
2020;1;4;28;34019;56;0;49;1
2022;3;1;31;29041;14;50;18;4
2021;2;4;6;289162;35;100;82;2
2022;3;4;13;256126;17;0;59;4
2022;1;2;15;155404;41;50;94;4
2020;1;4;27;42063;6;50;26;1
2020;1;3;40;106296;6;100;20;2
2022;2;4;23;180241;34;0;11;3
2021;1;2;15;58683;17;0;16;3
2020;3;4;24;467105;37;0;16;2
2021;2;3;48;170642;53;100;34;3
2020;2;4;29;94057;25;0;63;3
2021;1;1;42;66121;35;100;19;4
2020;2;4;37;90739;41;100;93;2
2020;2;4;16;33130;8;100;71;4
2020;1;2;19;467868;52;50;49;1
2022;4;4;36;277780;52;100;87;4
2020;2;4;19;268404;11;100;6;3
2020;2;4;18;145619;45;0;5;4
2022;4;2;9;523253;40;50;24;1
2020;1;3;21;109862;23;100;11;1
2021;4;2;11;546817;44;50;82;3
2022;2;4;38;531333;47;0;84;4
2020;4;2;1;228089;2;50;80;2
2021;1;3;48;382333;53;50;54;4
2021;3;4;27;11784;33;100;62;4
2021;2;1;28;386675;14;0;62;1
2020;2;2;15;443995;41;50;2;3
2021;2;3;21;383726;2;0;71;4
2020;2;3;22;187907;35;50;58;3
2021;4;1;22;301391;18;100;70;4
2022;1;4;9;197422;18;100;61;3
2020;2;2;36;255778;43;100;37;1
2022;1;4;42;110322;39;0;79;3
2022;1;1;49;536806;22;50;15;2
2022;2;2;11;302197;17;100;59;1
2021;4;2;31;176068;20;0;95;2
2021;1;3;14;456633;20;50;54;2
2022;3;3;37;347922;15;0;69;1
2021;3;1;38;76134;56;50;6;3
2021;1;2;37;149590;8;100;23;3
2022;1;4;32;279965;43;50;71;3
2022;2;2;19;94962;25;0;64;1
2021;1;4;41;178486;36;100;22;4
2022;4;1;26;142753;47;0;89;1
2022;3;4;41;569451;3;0;5;4
2022;3;3;48;562958;56;100;96;3
2020;3;1;9;105562;24;100;48;1
2020;4;2;48;437535;50;0;29;4
2020;4;1;42;513759;24;100;77;1
2020;2;2;11;166033;15;0;5;1
2021;2;2;5;517593;8;50;36;2
2021;4;3;48;493697;41;50;2;4
2021;1;3;50;258200;8;0;10;4
2021;3;3;50;405054;52;100;36;4
2020;1;4;5;272198;38;100;85;1
2022;1;3;40;295446;38;50;27;1
2022;3;4;28;338200;11;50;47;3
2020;2;1;8;524402;33;100;97;2
2021;2;3;21;131686;43;50;14;3
2022;1;1;26;557934;29;100;34;1
2021;2;2;45;163768;21;100;69;2
2021;1;2;20;152806;3;100;57;4
2021;3;3;35;215789;8;0;54;2
2020;1;3;48;271407;34;0;19;4
2021;3;2;36;364059;19;0;91;2
2020;1;1;33;469175;35;0;15;2
2021;3;1;40;586137;7;0;66;2
2021;3;3;35;566990;25;100;24;3
2020;1;2;12;369444;57;100;93;2
2022;4;1;30;307655;53;100;9;1
2022;3;4;14;454488;15;50;52;2
2022;3;2;11;76355;11;50;11;4
2020;3;4;45;245974;55;100;55;3
2021;3;2;16;475921;29;50;72;1
2020;3;2;20;110300;36;50;49;1
2021;2;4;35;201128;16;100;95;3
2021;1;4;6;248833;50;100;15;1
2020;3;4;14;99430;22;50;64;2
2021;2;1;45;140017;36;50;82;3
2021;1;4;42;236403;32;100;3;3
2022;3;2;49;247788;29;100;6;3
2021;2;4;33;6107;47;100;20;1
2020;1;1;39;238623;1;0;85;1
2021;1;4;14;50562;27;0;97;4
2022;3;2;41;367168;18;0;72;3
2020;2;4;8;431006;32;0;33;4
2020;2;3;36;271829;4;0;83;2
2022;1;4;14;562716;52;100;5;1
2021;1;1;25;116621;11;50;38;4
2020;2;4;35;538056;54;100;7;4
2020;3;3;47;245564;42;100;33;2
2021;4;4;29;33847;54;50;77;3
2021;1;1;11;40312;25;50;12;1
2022;4;3;35;131613;53;50;46;2
2021;1;3;30;353099;44;50;3;1
2022;3;3;17;561374;5;50;98;2
2020;4;1;8;32249;36;50;32;3
2021;4;4;12;181048;22;100;66;4
2020;2;4;42;596685;22;100;1;2
2021;4;3;33;258004;33;100;40;1
2021;1;3;23;103184;3;100;71;3
2020;2;3;24;400541;11;50;86;4
2021;3;3;15;228834;20;100;41;4
2022;2;3;1;289299;10;100;15;3
2020;1;1;25;582879;37;100;53;3
2022;1;1;43;543682;28;50;28;1
2021;2;1;2;305587;48;100;27;1
2021;1;3;1;40835;1;0;13;2
2021;1;1;6;429487;47;100;70;2
2022;2;4;20;9258;44;100;65;3
2020;4;1;47;523871;8;50;27;1
2022;3;4;10;445713;51;50;2;2
2021;1;3;19;587434;57;100;11;3
2022;4;2;9;581803;10;100;39;1
2021;1;1;48;319707;27;0;94;2
2022;1;4;40;22116;21;50;59;1
2020;2;2;24;74011;3;50;100;2
2022;2;4;36;288796;32;0;91;1
2021;3;3;22;323221;51;50;100;3
2021;2;3;30;179452;48;50;14;2
2020;3;4;45;186396;2;100;90;3
2021;4;3;12;203764;31;100;60;3
2021;2;1;47;229302;39;100;54;3
2021;1;2;8;508353;41;50;40;4
2022;3;1;36;492391;46;100;92;4
2021;4;4;41;397889;45;100;95;1
2022;1;1;7;406636;4;0;18;1
2022;2;3;5;128514;24;100;16;1
2020;3;1;28;105184;50;50;15;4
2020;1;4;42;31125;21;0;25;1
2020;1;1;21;421094;21;100;46;2
2020;3;3;9;55963;14;100;68;3
2021;2;4;48;539990;21;50;11;3
2022;1;4;41;496162;23;0;72;2
2022;3;2;2;409174;47;50;13;4
2022;3;4;48;274585;16;0;18;1
2020;1;1;21;68246;14;100;100;2
2020;2;3;10;488751;11;100;15;2
2021;2;4;10;242625;11;50;52;4
2021;3;4;9;539582;43;50;83;4
2022;4;2;7;556925;55;100;89;4
2020;1;2;1;396203;17;0;65;2
2020;4;3;47;546638;36;0;35;3
2021;2;2;8;301716;33;0;11;2
2022;1;2;19;456371;44;0;41;4
2020;4;2;45;559342;39;100;99;2
2020;1;4;15;74027;19;50;8;2
2022;2;2;23;4708;23;0;59;3
2020;1;2;30;244427;57;50;58;4
2022;4;1;22;281678;9;0;34;1
2021;1;3;23;545853;47;100;89;3
2020;2;4;23;88178;9;50;26;1
2021;2;3;12;542325;40;50;23;4
2022;2;1;34;13199;13;50;92;3
2022;2;4;8;235898;38;0;13;4
2020;4;4;40;216338;25;50;91;2
2021;1;3;35;506268;11;50;49;1
2020;1;2;22;507221;48;0;18;3
2021;2;3;24;74567;38;100;63;4
2021;3;4;49;438364;53;50;62;4
2022;4;1;10;52005;2;100;92;3
2021;2;1;16;361535;45;0;71;2
2020;2;4;18;255681;7;0;44;1
2020;4;3;50;108676;48;50;72;1
2020;4;4;19;316853;23;0;7;4
2020;1;3;26;374554;24;50;94;1
2022;2;4;44;25603;15;50;24;1
2022;3;1;21;454287;9;0;94;1
2021;3;2;1;332207;34;50;39;2
2022;2;2;2;126254;52;0;44;3
2022;1;4;46;147253;46;0;7;3
2021;1;2;49;307546;53;50;2;1
2021;3;1;2;289710;49;100;43;4
2020;2;1;20;126896;12;100;47;3
2021;3;3;45;189719;47;0;80;1
2020;4;1;34;265863;47;100;49;4
2022;2;2;10;99606;52;100;75;2
2022;2;1;27;351170;40;50;6;2
2021;3;4;6;300434;39;0;40;3
2022;2;4;33;515476;24;50;49;1
2020;4;4;34;426793;19;100;31;4
2020;1;2;22;571305;23;100;84;4
2020;3;4;32;57480;5;0;22;3
2020;3;1;33;461541;27;0;63;4
2020;1;1;8;478344;19;50;62;2
2022;4;1;36;103566;29;100;59;1
2022;2;3;20;353124;54;100;96;4
2020;4;2;46;521281;39;50;18;3
2022;2;2;2;342875;5;100;41;4
2021;4;3;7;531495;37;50;64;1
2021;1;4;15;417474;22;0;66;3
2022;4;2;32;262737;39;100;2;3
2020;1;4;17;49186;17;50;35;4
2020;4;4;36;422293;48;0;77;3
2020;1;2;13;545358;53;100;49;4
2021;4;2;19;559523;48;0;17;2
2022;2;2;15;90401;17;50;98;2
2022;1;1;19;63699;17;50;94;3
2022;2;3;3;327364;6;50;43;4
2022;2;4;34;544945;40;50;34;4
2022;3;1;18;265513;25;50;51;2
2021;3;2;50;196954;49;100;45;4
2022;3;1;25;183084;1;50;77;1
2020;1;4;31;502753;14;50;79;1
2020;2;1;28;179213;16;0;13;4
