work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2020;4;4;35;189176;8;1;87;1
2021;3;4;41;61776;17;3;88;2
2020;1;2;37;301549;39;3;48;4
2020;3;3;26;197252;14;2;5;1
2022;3;4;50;87725;1;2;24;3
2022;2;2;19;240523;9;3;37;3
2020;1;1;28;549223;35;3;26;1
2020;1;1;41;120931;31;2;73;4
2020;3;4;28;231075;15;1;94;3
2020;3;1;43;92725;50;2;52;2
2020;4;2;18;283110;16;1;17;3
2022;4;3;39;310313;20;3;72;1
2021;3;4;39;426541;39;3;91;1
2021;4;2;28;63181;17;2;52;1
2020;2;1;12;119380;11;1;88;3
2022;1;1;41;334662;15;1;80;4
2022;2;2;24;392328;57;2;28;4
2020;3;4;41;323611;9;2;42;3
2020;4;1;10;54992;48;1;96;1
2021;2;1;17;568867;31;3;38;3
2022;1;3;19;187684;3;2;97;2
2020;2;1;23;104792;31;2;96;3
2021;4;1;6;438490;46;3;50;3
2022;1;2;8;241323;26;1;92;2
2020;1;1;38;310407;1;1;8;2
2021;1;2;24;268784;42;1;16;3
2022;2;4;38;399402;16;3;77;1
2020;1;3;30;362147;43;2;75;3
2020;2;3;14;561288;29;3;52;2
2021;2;4;3;201995;17;1;57;3
2022;1;2;36;323613;55;2;33;2
2021;2;4;32;90914;34;2;56;1
2020;2;1;11;179462;24;3;59;4
2022;2;2;9;88842;46;3;41;4
2021;2;4;24;337071;33;1;17;1
2022;1;2;4;164216;45;1;62;2
2021;2;1;36;53265;15;3;1;3
2020;4;4;48;149402;31;3;92;3
2022;1;4;28;394135;54;1;26;4
2022;1;4;43;244235;2;2;37;4
2022;4;3;23;160087;45;2;7;1
2022;1;2;26;83324;32;2;47;1
2022;2;1;10;502174;29;2;27;3
2020;2;2;21;112998;46;1;24;1
2022;1;2;23;223794;42;2;75;3
2020;2;1;29;7384;53;3;48;1
2022;4;2;24;459867;42;3;38;4
2021;1;4;35;479936;19;1;13;4
2021;2;2;22;503743;51;2;17;2
2020;4;3;40;242878;22;1;24;3
2020;1;2;35;306481;34;1;31;2
2020;3;3;5;167122;48;3;10;2
2020;1;1;45;593715;42;2;31;4
2020;2;3;2;92222;19;3;37;1
2022;2;2;28;84214;36;2;56;1
2022;2;1;47;286416;51;3;53;2
2021;3;2;43;305421;40;1;34;1
2021;4;1;41;504042;13;1;82;2
2020;2;3;48;59290;23;3;93;1
2021;4;1;47;421004;35;2;98;2
2020;1;4;5;214541;37;1;98;1
2022;2;1;12;175152;10;2;36;4
2020;4;3;37;410870;4;3;18;4
2022;3;3;4;535328;13;2;48;1
2022;3;4;36;176619;27;1;27;4
2021;3;4;48;465606;9;2;11;2
2022;1;1;3;229531;44;2;41;1
2020;2;1;47;186466;37;2;46;2
2021;1;3;19;415923;12;3;86;2
2022;1;2;8;176032;32;2;10;1
2021;2;4;14;246463;16;2;14;3
2022;2;3;33;116300;46;3;33;1
2021;2;4;23;565999;4;2;66;2
2021;2;1;28;297545;21;3;5;4
2020;4;3;48;198907;43;1;100;2
2022;1;2;17;31790;15;3;28;4
2020;4;4;17;446533;46;1;23;3
2021;3;1;33;258731;12;3;37;2
2020;4;3;44;64637;38;3;76;4
2021;2;3;14;255858;16;2;87;2
2021;2;4;14;87623;17;3;14;2
2021;1;1;33;85985;36;3;61;4
2020;4;3;26;566277;43;3;27;1
2020;3;2;45;243859;44;2;4;3
2021;2;2;12;562109;55;3;9;1
2020;3;1;30;324124;30;3;57;2
2022;4;1;1;456224;27;3;89;4
2022;3;4;9;114967;41;2;70;1
2022;3;2;6;252909;27;2;29;1
2021;3;2;21;187970;23;3;24;2
2020;1;1;8;171567;25;3;22;3
2021;1;2;39;175597;4;2;16;1
2020;4;2;32;449748;14;3;35;1
2022;1;3;27;34539;38;3;91;1
2022;3;3;14;416858;14;2;25;1
2022;1;4;25;78943;24;1;56;4
2020;1;1;11;271860;18;2;16;3
2021;2;2;48;517199;17;3;47;2
2021;4;3;11;401273;39;1;10;3
2021;4;4;21;482880;2;3;97;2
2021;1;2;40;148793;52;1;4;3
2022;1;2;19;453314;41;1;92;3
2020;1;3;42;440084;1;1;46;1
2022;3;4;19;89815;51;2;14;3
2022;4;2;5;43913;11;3;48;3
2021;2;3;16;10467;51;3;43;4
2022;4;2;19;69638;23;3;84;3
2022;2;1;22;492247;38;3;14;3
2022;1;3;6;26982;45;2;94;1
2020;3;2;19;325717;30;1;21;4
2020;3;4;47;85637;21;2;46;3
2022;4;2;12;400947;51;1;40;2
2021;1;1;23;550825;4;1;3;3
2022;4;4;15;28116;5;1;16;4
2022;1;3;2;523967;50;3;47;3
2021;1;3;20;26444;34;1;99;4
2021;1;1;41;494422;41;1;83;2
2021;1;1;39;380028;31;2;66;3
2020;4;3;39;400279;43;3;40;1
2020;3;3;21;150244;22;2;34;1
2021;1;3;3;427885;15;1;18;1
2021;1;2;12;249947;11;2;73;4
2020;3;3;49;162513;13;2;86;4
2022;3;2;10;386140;43;3;9;2
2020;2;2;3;330264;2;3;52;1
2022;1;3;15;245420;10;2;12;3
2021;4;2;1;280079;13;1;93;2
2021;2;1;27;482449;17;1;50;3
2022;3;2;33;311475;47;1;34;1
2021;3;1;29;484725;45;2;31;3
2020;3;4;1;392314;41;1;68;2
2020;2;3;45;161661;28;3;2;3
2020;3;2;49;247231;24;2;98;1
2021;2;3;32;239112;6;3;1;3
2020;2;1;18;251566;5;1;33;2
2020;3;4;13;322023;24;2;9;1
2021;2;1;50;510463;18;1;90;1
2022;2;3;21;73509;51;2;70;2
2020;3;4;43;574116;4;3;58;4
2022;1;2;6;518320;45;3;55;4
2020;3;1;3;175394;4;1;40;4
2021;2;1;46;250895;36;2;69;4
2022;1;1;17;370653;43;1;69;3
2021;2;1;48;315170;22;1;54;2
2020;1;4;29;460195;18;3;94;3
2021;2;3;23;348192;37;1;100;1
2020;4;3;26;302449;29;3;24;2
2022;3;3;17;128633;27;2;21;4
2022;3;3;29;560702;46;2;60;2
2020;2;1;17;93606;22;1;30;3
2022;1;2;33;532707;2;2;46;3
2022;2;2;25;534594;54;2;48;1
2022;2;2;36;209568;52;3;71;1
2022;3;2;48;58499;28;1;78;4
2022;4;3;20;242196;21;2;26;2
2022;1;2;25;116918;28;2;68;4
2021;3;3;8;393321;39;2;53;4
2021;1;2;45;121269;45;2;68;1
2021;3;1;43;381518;17;1;9;1
2022;3;1;11;226305;26;3;38;3
2020;1;3;28;536317;35;2;17;3
2020;1;4;35;574743;20;2;74;4
2020;3;1;13;196778;42;1;94;2
2020;3;1;27;171344;18;2;83;4
2020;2;2;41;190234;56;3;82;3
2022;4;3;22;381138;39;2;84;1
2020;1;4;29;464511;51;3;82;4
2021;2;2;21;32671;22;3;82;1
2020;4;1;11;423396;49;2;92;1
2021;2;1;21;403465;57;2;78;1
2021;2;1;21;326479;23;3;27;4
2021;3;1;23;387293;19;3;27;4
2022;2;3;50;463197;35;3;4;1
2022;3;4;15;157949;19;1;99;3
2022;3;4;32;467955;4;1;74;1
2022;1;1;44;369548;15;3;73;4
2020;2;4;3;305057;18;2;94;3
2022;2;1;32;88319;33;3;99;4
2021;4;1;50;297655;57;1;63;3
2020;1;1;36;93621;22;2;68;3
2022;3;4;27;294574;50;2;33;4
2021;3;1;15;513008;55;2;38;3
2022;2;4;12;351108;56;2;40;2
2021;1;2;17;446087;10;1;31;1
2021;2;4;31;126180;2;1;39;1
2020;1;2;41;522208;37;2;91;1
2021;2;4;9;465516;3;3;55;2
2021;1;2;13;88764;10;1;90;2
2021;3;1;3;123757;36;2;3;2
2020;3;4;29;299982;52;2;85;1
2022;3;1;24;401179;43;2;66;4
2020;1;4;36;364025;8;1;33;2
2020;1;2;32;327976;4;2;58;4
2020;1;2;3;110344;13;3;9;3
2021;1;3;29;580465;49;2;17;3
2021;3;1;37;496819;54;2;16;1
2021;2;3;23;474790;28;1;97;1
2022;1;1;15;378179;45;2;12;3
2022;1;4;30;37635;41;3;81;2
2022;1;3;10;39734;1;1;68;2
2020;1;3;19;380401;10;2;79;4
2021;3;2;48;139890;32;1;67;2
2022;4;4;13;273579;15;2;59;4
2021;1;4;9;75552;6;1;70;4
2022;1;1;6;43365;4;3;15;4
2021;4;3;23;543513;3;3;37;4
2021;2;4;15;161885;57;1;89;3
2022;1;1;43;380294;49;2;2;4
2022;4;1;32;136494;5;1;38;4
2022;3;3;17;358588;11;1;90;4
2021;2;4;47;395760;36;3;48;1
2021;2;2;47;155393;41;3;12;4
2020;1;3;21;52033;11;1;4;2
2022;2;1;21;468117;45;3;52;2
2021;3;3;7;63937;13;3;87;4
2021;3;2;49;440265;14;2;14;1
2020;1;2;38;595652;33;2;36;1
2020;1;1;17;459855;55;2;4;2
2021;1;3;36;188815;44;3;66;2
2022;2;2;33;513142;51;2;44;3
2021;3;4;16;215137;12;3;37;1
2021;4;3;10;81000;7;3;84;4
2021;4;3;11;541132;37;2;58;3
2021;4;3;1;513414;48;1;91;4
2020;3;1;50;493473;36;3;24;4
2021;4;3;17;368683;30;1;27;3
2021;3;3;19;42009;24;3;54;4
2022;3;2;26;302301;6;3;96;1
2020;4;2;25;508075;20;3;21;2
2020;1;2;43;384079;47;1;52;3
2020;4;4;33;418055;23;3;47;2
2022;1;4;26;48433;3;1;42;2
2021;1;1;6;124978;57;2;4;2
2020;1;3;36;452402;48;1;7;3
2022;2;2;10;198585;4;1;43;3
2021;1;3;13;194645;24;2;26;4
2021;3;1;34;312116;48;3;94;1
2022;4;4;42;11113;28;2;51;3
2022;3;2;22;340842;32;2;33;2
2022;2;2;20;189321;26;2;93;3
2021;1;2;4;373741;52;1;63;3
2022;3;4;16;296376;57;2;73;1
2021;4;4;50;508017;39;1;47;2
2022;3;2;23;244689;24;3;67;2
2022;4;2;28;170559;50;2;20;4
2020;3;3;34;87240;26;2;19;1
2022;2;1;28;47049;42;2;3;2
2022;4;3;37;581772;50;2;99;2
2020;3;3;5;479576;17;3;20;3
2020;4;1;23;161798;44;2;88;4
2020;2;2;47;361940;55;2;92;3
2020;1;1;46;272607;46;3;88;3
2021;3;2;34;557934;27;1;46;3
2020;2;2;13;554870;21;3;14;2
2020;3;1;35;431119;4;1;33;4
2022;1;4;30;87553;49;2;54;2
2020;4;2;8;512464;18;1;37;2
2021;4;1;21;275047;12;3;99;2
2022;4;2;30;236271;33;1;87;4
2021;3;3;16;232688;20;3;65;1
2020;2;1;35;333418;39;3;47;3
2021;4;1;25;301502;18;3;98;1
2020;2;2;8;391064;45;1;1;4
2021;4;3;32;286821;43;2;23;4
2021;3;2;39;225843;20;1;60;3
2022;1;4;7;337433;26;3;13;4
2021;4;3;30;44493;7;2;35;2
2021;4;3;44;185619;56;1;74;2
2021;3;2;29;82328;36;2;13;3
2021;3;1;19;390282;5;1;35;4
2021;3;1;23;509473;9;3;9;3
2022;1;1;30;392239;22;2;63;2
2022;1;2;32;54303;10;3;43;3
2022;3;3;7;290030;53;1;91;4
2021;2;4;7;429370;3;1;82;2
2020;3;2;45;39734;38;3;30;4
2020;4;3;33;449581;47;3;18;2
2021;1;3;8;339380;40;1;47;3
2020;2;3;34;114898;50;1;84;4
2022;2;1;32;554106;5;3;57;4
2022;3;4;24;259286;47;1;59;3
2022;4;2;17;460253;29;3;22;4
2022;2;2;42;156726;32;2;28;1
2020;1;4;9;86595;35;1;99;2
2022;2;3;10;350016;41;3;15;1
2022;1;4;18;150886;23;3;2;4
2020;2;2;22;6679;23;2;11;2
2020;4;4;38;63243;43;2;1;2
2022;3;2;5;562448;20;3;1;2
2021;1;4;4;427038;2;3;25;2
2021;4;3;42;349043;8;2;22;2
2021;3;3;37;307394;57;3;94;4
2021;1;1;23;358590;32;1;51;2
2022;1;1;44;75098;1;3;98;2
2022;1;2;47;500484;2;2;40;1
2020;3;1;21;287278;7;3;43;4
2020;2;4;18;44210;18;2;86;4
2021;3;3;9;292930;38;3;97;4
2022;2;4;14;69464;46;3;40;2
2022;4;1;45;110518;33;1;69;3
2020;4;2;3;474250;56;1;65;1
2021;1;4;40;227945;41;3;13;3
2021;1;4;27;583610;28;3;18;3
2020;4;2;6;558703;27;3;22;2
2022;1;4;14;587143;57;1;71;4
2022;4;3;47;72298;18;1;25;1
2020;3;4;11;520236;21;1;37;2
2020;3;4;7;440042;32;1;82;1
2020;4;4;18;452506;22;3;12;2
2021;1;4;29;454253;19;3;91;4
2022;4;4;4;216343;8;1;39;4
2020;3;1;38;418442;48;2;69;2
2022;4;4;13;202043;38;2;38;2
2021;3;3;2;496786;25;3;53;2
2022;4;2;49;248448;16;2;26;3
2020;4;3;42;206234;25;3;15;1
2021;4;2;33;580746;9;1;60;1
2020;1;4;31;564221;9;3;8;4
2020;2;2;43;303706;15;2;79;3
2022;4;4;41;469437;55;1;16;1
2020;2;2;46;92537;19;1;2;3
2021;4;3;19;124873;30;3;20;3
2022;1;3;39;71767;30;1;79;3
2021;3;3;18;242381;7;2;15;1
2021;1;3;10;379116;49;1;19;1
2020;3;4;13;243557;11;2;93;1
2021;3;1;49;426968;27;2;87;2
2022;2;4;22;208848;39;2;28;4
2020;1;3;35;417782;31;2;15;1
2022;3;3;47;492805;42;3;16;4
2021;2;3;37;565715;43;3;69;1
2020;2;4;47;55275;3;2;14;4
2022;4;2;31;118628;35;3;32;3
2020;3;3;21;166240;24;2;35;1
2020;2;1;48;276215;44;3;91;2
2021;4;2;46;305579;22;2;71;3
2021;1;4;13;138312;45;1;73;1
2021;2;2;2;507082;36;2;51;3
2021;1;2;46;508333;5;1;13;3
2020;3;3;13;348569;19;3;9;3
2022;3;4;5;359407;32;1;58;2
2022;4;2;33;343577;37;1;17;1
2021;4;1;23;583442;56;2;31;4
2022;2;2;29;500161;5;1;80;1
2022;1;4;35;528183;54;2;33;1
2021;3;4;42;528858;30;1;16;4
2021;1;3;28;464630;34;2;30;3
2020;3;2;9;181775;37;3;77;1
2020;4;1;10;561760;1;3;63;2
2020;3;2;34;435407;31;2;33;4
2021;4;1;20;109827;13;2;96;4
2020;4;2;45;467611;17;1;75;3
2020;3;1;17;60331;24;3;55;2
2020;1;1;35;511204;23;1;32;3
2022;3;1;30;98156;17;3;46;4
2020;1;1;42;454556;45;3;36;2
2022;2;4;44;560586;14;1;51;3
2022;2;2;49;366707;20;2;33;3
2020;3;4;7;185720;51;1;68;1
2022;1;4;35;92648;49;2;83;4
2020;1;3;13;369630;24;1;48;2
2022;1;3;28;302506;8;3;1;1
2021;2;4;26;411130;49;2;30;4
2021;4;4;35;570230;2;2;97;3
2021;2;4;21;552365;13;2;89;4
2020;4;1;10;576251;13;2;65;1
2022;2;1;44;194597;22;2;78;2
2021;4;3;26;560118;48;3;93;4
2021;2;1;41;114996;21;2;13;1
2020;2;4;34;393800;23;1;36;1
2021;4;4;45;326393;55;2;95;4
2020;3;4;22;162421;25;2;29;1
2020;1;4;36;120811;15;3;56;2
2020;3;3;8;311885;42;1;37;4
2022;1;4;26;102782;11;2;49;3
2021;2;3;32;353108;9;1;34;3
2021;1;1;30;559873;2;1;52;4
2021;3;1;22;78843;51;3;91;3
2020;3;3;25;549831;51;1;47;2
2022;3;3;35;513339;20;3;55;4
2020;1;2;19;15347;42;2;33;1
2022;3;4;17;153326;20;2;29;3
2021;1;1;45;9143;52;1;52;2
2021;2;1;1;187962;28;1;77;4
2022;2;1;44;241377;50;3;40;4
2020;3;2;15;330370;44;1;4;2
2020;4;3;3;245074;54;2;58;4
2020;1;2;17;432445;22;2;100;1
2021;4;3;15;234559;8;2;83;3
2020;4;3;45;492673;24;1;71;4
2022;1;2;50;279602;49;3;25;3
2020;1;4;13;250817;15;3;92;3
2020;4;4;11;21841;1;1;59;2
2022;1;1;32;334567;20;2;87;3
2020;3;4;10;188602;20;2;47;2
2021;1;1;17;578911;50;3;46;4
2022;4;1;4;357317;56;1;29;1
2022;1;1;38;444515;48;1;94;3
2020;3;4;48;311347;32;2;84;3
2022;4;1;39;37183;14;2;77;4
2022;1;1;48;208464;48;3;28;1
2021;1;4;45;583822;2;3;2;2
2022;3;4;1;510237;55;2;17;2
2021;3;3;37;582645;35;1;91;4
2022;4;2;21;248266;37;3;22;1
2022;4;4;14;184046;30;1;15;3
2020;2;3;13;112321;1;3;52;3
2022;4;4;26;279809;7;1;32;3
2022;4;3;15;27846;21;2;59;3
2020;2;2;29;481288;42;1;2;2
2020;4;2;47;598903;3;1;66;1
2021;2;3;37;352580;17;1;63;4
2020;2;4;13;171254;10;3;95;2
2020;1;3;35;168258;29;3;46;4
2021;3;2;50;324195;36;2;79;4
2021;3;1;9;392116;36;3;16;3
2021;2;1;48;557526;19;2;20;2
2020;1;4;48;166100;39;1;1;2
2021;4;4;20;237011;11;2;16;3
2020;3;2;6;588649;10;3;21;1
2022;2;2;42;318789;30;3;88;1
2020;3;3;2;494846;17;2;57;1
2022;1;3;40;50182;45;3;60;3
2020;3;3;49;260038;32;2;46;2
2021;4;4;10;220998;48;2;17;1
2020;2;3;27;339150;54;3;56;3
2021;3;4;50;322484;18;2;55;2
2020;3;1;39;413489;12;1;4;4
2021;1;3;45;298393;22;2;9;3
2021;1;4;44;20304;2;2;72;2
2020;4;2;20;303070;38;2;39;2
2020;3;1;3;183257;5;2;46;4
2022;3;1;37;86053;10;2;79;4
2021;1;4;8;522282;45;3;48;2
2022;2;1;33;433052;20;2;65;4
2020;3;4;40;173791;43;1;30;3
2020;1;1;31;212405;29;3;34;3
2022;4;2;12;294261;35;3;13;3
2021;3;1;35;218396;27;3;75;4
2022;3;3;27;532893;31;3;84;4
2022;2;4;37;202511;25;1;87;4
2021;4;1;45;205840;12;1;5;4
2022;4;1;47;559904;19;1;23;1
2020;4;3;50;275418;3;3;94;3
2021;3;1;9;35706;9;2;78;1
2021;1;3;29;470118;48;2;35;3
2022;2;2;44;115022;6;2;6;1
2022;3;3;48;202995;32;2;13;2
2021;3;4;14;190869;16;3;69;4
2022;4;2;1;572170;51;1;15;1
2022;3;1;45;408053;54;3;9;2
2020;3;3;26;419314;55;1;39;4
2022;2;4;26;148744;4;1;3;3
2020;4;4;25;201789;14;1;44;4
2022;2;4;22;163949;21;3;7;3
2022;4;2;12;267090;8;2;68;1
2022;3;2;5;152646;1;2;12;4
2022;3;3;2;574809;25;1;66;4
2020;4;3;8;71918;55;3;50;3
2021;3;1;38;102244;16;3;92;4
2022;1;1;50;106930;40;3;14;3
2020;2;2;49;530931;36;1;19;4
2022;4;2;9;23887;4;3;87;2
2022;3;2;38;509109;36;2;53;2
2020;3;2;30;200061;29;2;77;4
2021;1;2;13;42202;50;3;3;4
2020;3;2;31;376485;5;3;85;2
2022;1;1;43;121063;20;2;92;1
2022;1;4;33;260440;19;3;42;4
2022;3;3;3;209209;1;2;85;3
2022;1;2;30;13598;44;1;88;3
2020;2;4;17;145564;11;3;76;2
2020;3;2;50;517629;22;1;39;4
2022;1;2;16;157451;57;1;43;4
2022;2;3;10;6037;48;3;66;4
2022;2;4;7;447214;50;1;83;2
2022;3;1;11;107486;29;2;20;3
2021;3;2;4;263069;11;2;27;2
2022;2;1;17;257643;14;1;19;2
2021;3;2;33;534382;17;1;66;2
2021;2;3;24;319671;44;3;2;2
2020;2;3;30;425628;54;3;99;3
2022;4;1;36;537137;1;2;57;1
2021;2;3;13;260311;45;1;98;2
2020;2;1;26;198052;46;2;50;3
2020;4;1;29;333784;48;2;41;3
2021;1;1;13;118047;39;3;71;1
2021;3;4;34;281619;11;2;23;3
2021;3;3;1;463017;16;2;89;1
2022;4;4;46;120274;56;3;68;3
2021;3;3;16;365036;28;1;64;4
2021;3;2;16;267078;5;3;3;1
2022;4;1;20;48010;19;1;83;2
2020;3;2;1;205786;2;3;82;3
2022;1;3;37;181790;49;2;63;4
2020;1;1;44;283774;18;2;32;4
2022;1;1;8;287972;12;3;96;2
2021;3;1;12;336657;54;2;18;4
2020;1;1;48;299440;45;3;11;2
2020;4;3;27;154836;19;2;38;2
2020;1;2;1;175788;28;2;60;3
2022;3;2;44;494255;1;1;74;4
2021;3;3;44;69108;1;1;63;2
2020;2;3;6;78603;3;3;9;1
2022;1;2;19;461861;9;3;13;1
2020;2;2;46;214037;53;3;91;3
2022;4;4;31;456409;12;2;32;1
2022;1;3;39;455206;13;1;26;3
2020;3;3;9;528059;36;3;73;4
2022;3;1;2;326522;40;3;33;1
2022;3;3;39;320240;16;3;5;4
2021;3;2;14;21160;44;3;98;2
2022;1;2;44;494190;54;1;83;1
2021;1;1;2;87940;45;3;82;4
2022;2;1;35;532701;12;3;18;1
2021;3;2;37;279957;11;2;3;4
2020;1;2;12;101376;52;2;94;3
2022;3;3;4;189617;9;3;68;4
2022;2;1;41;380586;21;2;68;4
2021;4;3;34;278020;31;3;24;1
2021;4;1;49;280253;9;1;67;2
2022;3;1;12;185649;53;1;72;1
2021;1;1;48;441058;25;2;99;1
2021;1;2;34;490486;23;1;26;2
2020;4;2;18;506957;39;3;79;3
2021;1;2;15;566683;37;1;8;2
2022;4;3;44;388140;10;1;27;1
2021;2;3;42;363513;27;2;22;2
2020;2;3;15;349771;32;2;86;1
2022;2;2;50;444527;8;2;85;2
2022;2;3;9;110295;20;1;34;4
2021;4;1;2;592657;9;2;13;1
2022;1;3;32;358544;30;2;13;3
2021;4;1;2;488334;45;3;36;1
2021;2;4;44;182453;36;1;59;3
2021;4;1;41;257447;53;2;26;2
2022;4;3;2;524279;7;2;80;2
2020;1;2;44;384036;16;2;72;3
2021;3;4;26;529434;28;1;29;2
2022;3;3;19;383678;9;2;84;2
2021;4;4;23;415162;10;1;33;2
2021;3;3;17;451595;48;1;14;4
2021;2;1;15;134261;53;2;72;4
2021;1;1;1;153968;23;1;82;4
2022;3;1;16;504733;4;3;11;4
2021;1;2;27;577212;35;2;72;2
2021;1;3;48;353774;18;2;25;3
2021;3;2;44;82189;39;2;4;3
2021;1;3;10;299574;28;1;78;1
2021;2;2;23;512782;33;3;48;2
2022;4;3;50;389564;34;3;1;1
2020;1;4;9;167033;39;2;17;1
2021;3;1;49;497779;19;1;19;4
2020;1;3;21;542777;18;3;62;1
2022;1;3;29;194517;1;2;21;3
2021;1;2;39;520255;43;1;6;2
2021;1;1;22;291449;53;1;3;4
2020;1;3;47;25542;18;3;76;4
2021;4;3;15;186595;35;3;56;4
2020;3;3;14;580823;11;2;90;2
2020;4;4;5;519051;35;2;86;3
2020;2;3;4;144679;42;2;83;4
2022;2;1;41;292613;39;3;4;4
2022;4;3;47;328205;41;1;67;2
2020;1;3;48;143319;46;1;27;1
2021;4;3;15;272091;32;1;50;3
2020;4;1;24;121701;18;3;45;1
2021;4;2;21;447584;38;3;78;2
2022;2;1;8;266431;26;2;69;2
2021;2;2;28;475150;12;1;52;4
2020;4;1;44;51481;26;2;4;1
2021;4;4;5;238955;14;3;42;2
2021;2;2;30;335195;26;1;11;4
2022;4;1;21;225594;5;1;81;3
2022;4;2;7;408274;3;1;3;3
2021;2;3;43;476013;52;2;52;3
2020;2;4;17;92981;42;1;98;4
2022;4;4;35;298052;52;2;1;4
2021;4;3;35;572417;40;3;71;3
2021;2;2;13;584734;41;1;31;3
2022;2;1;24;128349;14;3;6;3
2022;3;4;33;18162;31;1;58;3
2022;4;2;15;151978;52;1;16;2
2020;2;3;12;517965;11;2;65;1
2022;3;2;33;19582;28;1;48;3
2020;4;4;43;11219;31;3;91;1
2022;1;3;18;361376;54;3;82;2
2020;3;3;33;529170;45;1;20;3
2021;1;1;5;297011;16;3;6;1
2021;3;4;14;3224;53;2;3;3
2021;4;2;15;207757;3;3;100;1
2020;2;2;26;360927;35;1;8;2
2020;1;1;45;573559;1;3;33;3
2021;3;1;19;517238;56;3;43;1
2020;2;3;7;511849;14;3;24;1
2020;1;1;32;380231;7;2;59;3
2022;2;1;26;327339;9;2;19;4
2022;1;1;22;180838;28;3;77;3
2020;2;1;48;208588;35;3;63;4
2021;3;4;1;263727;24;2;59;3
2020;1;2;38;472412;34;1;24;3
2020;4;1;35;80891;41;2;77;4
2021;3;4;20;581504;21;2;82;3
2020;3;2;41;458053;51;2;96;3
2021;2;3;14;179856;32;1;93;3
2022;1;2;35;83591;21;2;67;3
2020;2;3;31;458649;2;1;55;1
2022;2;1;26;278016;35;2;37;2
2020;2;4;48;441705;56;1;69;1
2021;2;2;20;210247;41;1;22;4
2022;2;1;31;242906;18;1;73;1
2022;4;1;27;459145;48;2;30;1
2020;2;2;4;482278;14;3;100;1
2022;3;4;10;363712;28;1;44;4
2022;2;3;46;553496;27;1;15;3
2021;1;2;39;349292;19;3;31;4
2020;1;4;25;176787;26;2;12;1
2020;4;2;40;116380;13;3;99;3
2022;1;1;23;426794;2;1;46;4
2021;3;1;45;459922;11;1;89;2
2021;3;1;17;250042;48;1;66;2
2020;4;2;4;103254;44;1;42;1
2020;2;2;19;327163;52;2;93;1
2021;2;4;23;439911;36;3;15;4
2020;4;4;25;330451;47;1;33;1
2021;3;4;16;514509;12;1;92;4
2021;4;2;30;410009;23;3;70;2
2021;4;3;7;454229;9;3;4;4
2022;1;1;17;203288;51;2;29;4
2020;3;4;44;576686;29;3;78;3
2020;2;2;37;152978;39;1;93;2
2022;3;1;13;310603;3;2;22;4
2021;1;1;33;523066;55;3;66;2
2020;4;4;39;570745;46;1;3;1
2021;2;2;45;447088;48;3;79;3
2020;1;2;20;37154;47;2;11;4
2022;4;1;24;23960;13;1;56;4
2022;1;1;30;50662;1;2;53;4
2022;4;2;5;512521;31;3;95;2
2022;2;4;29;567423;11;3;54;1
2020;2;3;33;150534;54;2;58;4
2020;2;4;3;315038;33;1;92;1
2021;1;3;22;374920;13;3;25;4
2020;4;1;10;354356;8;3;100;1
2020;1;1;19;67019;55;3;30;4
2020;2;4;43;145863;43;3;54;4
2021;2;4;2;228641;12;1;99;3
2021;1;4;5;204175;25;3;53;2
2022;1;3;49;170833;27;3;14;4
2020;1;3;4;324369;48;3;19;4
2021;2;1;37;75476;22;1;78;4
2020;1;2;46;454471;28;2;5;4
2020;4;1;3;127736;54;2;3;2
2022;1;4;8;152953;32;3;26;2
2020;3;1;24;238042;1;3;100;1
2022;2;2;5;504190;26;3;63;4
2022;4;2;2;98542;7;2;48;1
2022;3;2;47;452640;40;3;60;3
2020;1;2;6;440166;22;3;35;2
2022;4;2;45;264385;45;3;61;3
2021;1;3;3;281666;50;2;19;2
2021;1;3;8;403653;26;2;10;4
2020;2;1;45;9401;44;3;12;1
2022;3;2;26;507342;28;3;99;3
2020;2;2;4;255302;55;1;72;4
2020;3;4;32;137993;17;3;55;2
2020;1;3;23;136885;45;1;74;3
2021;3;3;20;339343;5;1;2;3
2020;4;1;40;405107;28;1;69;4
2021;3;4;30;503862;7;3;4;2
2022;1;4;48;75278;9;1;78;3
2022;4;2;47;114667;17;2;87;4
2021;4;1;34;288358;43;1;13;3
2020;2;4;18;165506;51;3;37;4
2022;4;4;31;54051;36;1;15;1
2020;1;2;38;218012;9;1;99;2
2021;4;1;10;81114;37;2;25;4
2021;3;3;8;384526;48;2;5;3
2022;3;3;25;564808;52;2;83;4
2022;1;4;32;475715;15;1;38;2
2022;1;1;11;165476;45;2;50;1
2020;1;1;28;392407;15;1;63;1
2020;2;1;8;126507;45;1;4;4
2021;2;4;24;533242;6;1;18;3
2020;1;2;47;215287;1;2;7;3
2020;1;2;38;333984;49;1;23;3
2020;4;1;14;56238;39;1;23;4
2022;4;1;5;296957;30;3;94;1
2021;4;4;4;151557;16;1;47;3
2022;4;2;19;131707;12;1;4;3
2020;3;3;30;190552;28;2;36;1
2021;2;4;26;436527;53;3;57;1
2020;4;3;17;343087;36;1;86;3
2021;3;3;1;394463;25;2;73;2
2022;1;1;33;300871;4;2;38;4
2021;3;2;41;494878;2;2;62;1
2020;1;1;25;108898;31;2;67;4
